y_test,utente_dichiara,rf_predictions
15,15,"[0.045, 0.008, 0.007, 0.039, 0.004, 0.005, 0.07, 0.006, 0.0, 0.0, 0.0, 0.001, 0.006, 0.016, 0.025, 0.483, 0.004, 0.001, 0.003, 0.002, 0.007, 0.0, 0.008, 0.001, 0.006, 0.0, 0.004, 0.0, 0.001, 0.002, 0.005, 0.0, 0.004, 0.003, 0.006, 0.002, 0.077, 0.001, 0.036, 0.038, 0.003, 0.025, 0.003, 0.002, 0.0, 0.0, 0.001, 0.0, 0.0, 0.007, 0.007, 0.011, 0.0, 0.0, 0.01, 0.001, 0.003, 0.0, 0.0, 0.001]"
22,19,"[0.007, 0.018, 0.007, 0.004, 0.013, 0.005, 0.005, 0.003, 0.0, 0.008, 0.004, 0.0, 0.006, 0.029, 0.002, 0.042, 0.03, 0.041, 0.0, 0.009, 0.014, 0.015, 0.166, 0.002, 0.007, 0.007, 0.008, 0.0, 0.057, 0.002, 0.026, 0.016, 0.05, 0.005, 0.017, 0.0, 0.001, 0.002, 0.001, 0.008, 0.003, 0.014, 0.008, 0.018, 0.005, 0.061, 0.032, 0.0, 0.028, 0.148, 0.003, 0.003, 0.004, 0.008, 0.011, 0.009, 0.004, 0.002, 0.002, 0.0]"
8,17,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.982, 0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.003, 0.0, 0.002, 0.001, 0.0, 0.001, 0.0, 0.001, 0.0, 0.001, 0.001, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001]"
38,0,"[0.007, 0.001, 0.001, 0.006, 0.0, 0.002, 0.013, 0.0, 0.0, 0.0, 0.001, 0.004, 0.002, 0.011, 0.013, 0.007, 0.0, 0.0, 0.12, 0.004, 0.005, 0.0, 0.001, 0.001, 0.002, 0.0, 0.001, 0.0, 0.006, 0.0, 0.014, 0.002, 0.014, 0.001, 0.005, 0.002, 0.08, 0.004, 0.559, 0.036, 0.015, 0.02, 0.0, 0.0, 0.002, 0.0, 0.0, 0.003, 0.0, 0.002, 0.008, 0.016, 0.001, 0.0, 0.007, 0.0, 0.001, 0.0, 0.0, 0.0]"
37,37,"[0.006, 0.0, 0.001, 0.0, 0.0, 0.0, 0.002, 0.001, 0.002, 0.0, 0.003, 0.027, 0.005, 0.001, 0.004, 0.0, 0.0, 0.001, 0.009, 0.001, 0.0, 0.005, 0.0, 0.0, 0.001, 0.009, 0.004, 0.086, 0.004, 0.003, 0.0, 0.001, 0.007, 0.0, 0.024, 0.023, 0.006, 0.565, 0.019, 0.072, 0.005, 0.001, 0.001, 0.0, 0.023, 0.0, 0.007, 0.009, 0.003, 0.0, 0.002, 0.01, 0.0, 0.0, 0.001, 0.0, 0.006, 0.023, 0.003, 0.014]"
6,29,"[0.067, 0.015, 0.006, 0.009, 0.008, 0.022, 0.539, 0.01, 0.001, 0.0, 0.004, 0.007, 0.006, 0.007, 0.005, 0.047, 0.002, 0.0, 0.012, 0.003, 0.001, 0.0, 0.004, 0.012, 0.002, 0.005, 0.023, 0.001, 0.001, 0.03, 0.003, 0.002, 0.004, 0.037, 0.009, 0.0, 0.016, 0.003, 0.011, 0.011, 0.013, 0.009, 0.0, 0.001, 0.006, 0.002, 0.006, 0.0, 0.003, 0.0, 0.003, 0.002, 0.002, 0.0, 0.002, 0.0, 0.004, 0.0, 0.002, 0.0]"
1,32,"[0.03, 0.442, 0.021, 0.009, 0.007, 0.0, 0.005, 0.006, 0.0, 0.008, 0.015, 0.001, 0.009, 0.039, 0.006, 0.007, 0.006, 0.088, 0.022, 0.0, 0.002, 0.006, 0.014, 0.024, 0.0, 0.003, 0.017, 0.001, 0.037, 0.004, 0.005, 0.001, 0.003, 0.0, 0.002, 0.003, 0.013, 0.024, 0.004, 0.005, 0.001, 0.004, 0.001, 0.003, 0.029, 0.013, 0.0, 0.0, 0.019, 0.002, 0.002, 0.003, 0.016, 0.0, 0.008, 0.002, 0.007, 0.0, 0.0, 0.001]"
13,23,"[0.016, 0.012, 0.001, 0.013, 0.009, 0.003, 0.04, 0.005, 0.0, 0.002, 0.001, 0.0, 0.003, 0.496, 0.006, 0.1, 0.006, 0.015, 0.003, 0.013, 0.003, 0.0, 0.013, 0.006, 0.001, 0.001, 0.004, 0.0, 0.004, 0.005, 0.008, 0.004, 0.005, 0.003, 0.01, 0.0, 0.093, 0.0, 0.007, 0.003, 0.001, 0.017, 0.0, 0.004, 0.001, 0.009, 0.0, 0.001, 0.006, 0.016, 0.006, 0.001, 0.008, 0.0, 0.006, 0.002, 0.006, 0.0, 0.002, 0.0]"
12,13,"[0.042, 0.003, 0.004, 0.001, 0.004, 0.0, 0.001, 0.0, 0.0, 0.0, 0.037, 0.012, 0.369, 0.002, 0.057, 0.001, 0.001, 0.003, 0.034, 0.015, 0.028, 0.003, 0.003, 0.015, 0.0, 0.009, 0.007, 0.003, 0.001, 0.009, 0.001, 0.022, 0.014, 0.005, 0.016, 0.004, 0.016, 0.04, 0.053, 0.077, 0.0, 0.025, 0.007, 0.002, 0.003, 0.001, 0.003, 0.008, 0.013, 0.005, 0.0, 0.003, 0.0, 0.002, 0.003, 0.001, 0.002, 0.0, 0.002, 0.008]"
22,22,"[0.006, 0.003, 0.043, 0.002, 0.083, 0.0, 0.004, 0.001, 0.0, 0.027, 0.0, 0.0, 0.003, 0.011, 0.002, 0.001, 0.008, 0.022, 0.0, 0.001, 0.009, 0.002, 0.46, 0.01, 0.0, 0.008, 0.014, 0.0, 0.015, 0.007, 0.005, 0.012, 0.004, 0.0, 0.006, 0.004, 0.005, 0.0, 0.0, 0.0, 0.0, 0.002, 0.009, 0.021, 0.001, 0.038, 0.009, 0.0, 0.007, 0.025, 0.0, 0.004, 0.046, 0.015, 0.005, 0.025, 0.011, 0.0, 0.002, 0.002]"
59,59,"[0.0, 0.0, 0.003, 0.0, 0.0, 0.001, 0.003, 0.003, 0.001, 0.003, 0.0, 0.004, 0.004, 0.0, 0.012, 0.001, 0.004, 0.001, 0.004, 0.037, 0.004, 0.003, 0.005, 0.0, 0.004, 0.02, 0.001, 0.004, 0.004, 0.002, 0.001, 0.005, 0.024, 0.001, 0.015, 0.032, 0.0, 0.003, 0.007, 0.009, 0.002, 0.002, 0.023, 0.002, 0.005, 0.004, 0.054, 0.054, 0.0, 0.006, 0.016, 0.016, 0.0, 0.027, 0.003, 0.003, 0.001, 0.045, 0.021, 0.491]"
24,35,"[0.001, 0.001, 0.0, 0.0, 0.0, 0.005, 0.004, 0.0, 0.001, 0.0, 0.002, 0.001, 0.004, 0.004, 0.007, 0.002, 0.002, 0.015, 0.007, 0.017, 0.0, 0.016, 0.001, 0.002, 0.429, 0.024, 0.003, 0.0, 0.053, 0.004, 0.003, 0.002, 0.003, 0.003, 0.005, 0.014, 0.001, 0.021, 0.02, 0.008, 0.001, 0.022, 0.01, 0.004, 0.018, 0.005, 0.039, 0.014, 0.006, 0.003, 0.084, 0.004, 0.007, 0.011, 0.002, 0.051, 0.003, 0.007, 0.002, 0.022]"
43,43,"[0.004, 0.014, 0.002, 0.0, 0.003, 0.002, 0.0, 0.003, 0.0, 0.007, 0.0, 0.001, 0.017, 0.017, 0.0, 0.006, 0.078, 0.056, 0.002, 0.008, 0.038, 0.144, 0.011, 0.011, 0.01, 0.003, 0.013, 0.0, 0.027, 0.0, 0.003, 0.006, 0.009, 0.002, 0.046, 0.0, 0.0, 0.008, 0.005, 0.004, 0.005, 0.016, 0.001, 0.246, 0.011, 0.01, 0.001, 0.004, 0.026, 0.008, 0.001, 0.004, 0.022, 0.014, 0.057, 0.008, 0.004, 0.001, 0.001, 0.0]"
10,4,"[0.001, 0.002, 0.003, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.0, 0.714, 0.0, 0.024, 0.002, 0.005, 0.0, 0.003, 0.002, 0.001, 0.0, 0.0, 0.004, 0.0, 0.002, 0.0, 0.004, 0.015, 0.0, 0.003, 0.013, 0.001, 0.0, 0.009, 0.012, 0.009, 0.001, 0.0, 0.012, 0.001, 0.002, 0.001, 0.001, 0.0, 0.0, 0.061, 0.037, 0.001, 0.005, 0.008, 0.001, 0.0, 0.0, 0.0, 0.03, 0.0, 0.002, 0.001, 0.0, 0.0, 0.004]"
42,10,"[0.007, 0.003, 0.011, 0.002, 0.012, 0.003, 0.004, 0.0, 0.001, 0.002, 0.003, 0.008, 0.002, 0.001, 0.001, 0.005, 0.002, 0.0, 0.001, 0.007, 0.004, 0.004, 0.006, 0.005, 0.007, 0.028, 0.0, 0.0, 0.005, 0.008, 0.008, 0.003, 0.01, 0.003, 0.004, 0.079, 0.006, 0.001, 0.001, 0.005, 0.005, 0.005, 0.329, 0.002, 0.002, 0.001, 0.106, 0.005, 0.002, 0.004, 0.036, 0.075, 0.022, 0.013, 0.01, 0.034, 0.018, 0.017, 0.041, 0.011]"
2,2,"[0.028, 0.039, 0.464, 0.005, 0.021, 0.002, 0.012, 0.002, 0.0, 0.01, 0.034, 0.0, 0.011, 0.01, 0.009, 0.028, 0.012, 0.02, 0.001, 0.0, 0.038, 0.0, 0.021, 0.006, 0.003, 0.003, 0.022, 0.0, 0.013, 0.002, 0.005, 0.007, 0.007, 0.002, 0.002, 0.003, 0.005, 0.0, 0.003, 0.003, 0.001, 0.004, 0.009, 0.004, 0.004, 0.023, 0.008, 0.0, 0.006, 0.009, 0.0, 0.003, 0.017, 0.034, 0.013, 0.009, 0.003, 0.0, 0.0, 0.0]"
18,23,"[0.007, 0.001, 0.001, 0.0, 0.001, 0.006, 0.005, 0.001, 0.001, 0.0, 0.0, 0.015, 0.003, 0.001, 0.004, 0.002, 0.002, 0.002, 0.234, 0.039, 0.0, 0.002, 0.0, 0.002, 0.01, 0.002, 0.005, 0.009, 0.01, 0.0, 0.012, 0.032, 0.017, 0.006, 0.023, 0.045, 0.015, 0.028, 0.211, 0.093, 0.006, 0.008, 0.013, 0.0, 0.011, 0.0, 0.015, 0.024, 0.002, 0.001, 0.016, 0.03, 0.001, 0.0, 0.001, 0.002, 0.001, 0.011, 0.008, 0.003]"
0,0,"[0.337, 0.011, 0.003, 0.01, 0.006, 0.005, 0.084, 0.04, 0.0, 0.001, 0.004, 0.001, 0.001, 0.038, 0.002, 0.027, 0.003, 0.008, 0.004, 0.027, 0.003, 0.007, 0.003, 0.031, 0.014, 0.003, 0.002, 0.0, 0.007, 0.015, 0.021, 0.007, 0.005, 0.009, 0.003, 0.007, 0.031, 0.002, 0.01, 0.003, 0.003, 0.011, 0.006, 0.001, 0.004, 0.026, 0.029, 0.003, 0.01, 0.013, 0.021, 0.005, 0.019, 0.004, 0.026, 0.01, 0.009, 0.002, 0.003, 0.0]"
29,59,"[0.003, 0.0, 0.001, 0.0, 0.001, 0.0, 0.001, 0.001, 0.004, 0.0, 0.003, 0.003, 0.003, 0.0, 0.006, 0.0, 0.001, 0.0, 0.003, 0.004, 0.0, 0.012, 0.023, 0.011, 0.012, 0.038, 0.004, 0.0, 0.008, 0.388, 0.021, 0.0, 0.019, 0.002, 0.015, 0.016, 0.0, 0.038, 0.004, 0.017, 0.005, 0.001, 0.036, 0.0, 0.167, 0.01, 0.004, 0.025, 0.006, 0.0, 0.012, 0.005, 0.017, 0.012, 0.001, 0.003, 0.004, 0.002, 0.0, 0.028]"
55,30,"[0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.0, 0.0, 0.001, 0.001, 0.0, 0.005, 0.0, 0.001, 0.013, 0.003, 0.011, 0.001, 0.002, 0.032, 0.027, 0.0, 0.0, 0.03, 0.002, 0.001, 0.016, 0.017, 0.003, 0.012, 0.053, 0.001, 0.001, 0.003, 0.002, 0.0, 0.0, 0.115, 0.003, 0.004, 0.002, 0.124, 0.011, 0.0, 0.002, 0.012, 0.006, 0.044, 0.017, 0.006, 0.31, 0.0, 0.017, 0.015, 0.07]"
37,54,"[0.057, 0.004, 0.013, 0.001, 0.005, 0.009, 0.02, 0.003, 0.0, 0.001, 0.025, 0.017, 0.06, 0.002, 0.079, 0.004, 0.002, 0.0, 0.024, 0.019, 0.032, 0.0, 0.002, 0.026, 0.0, 0.014, 0.064, 0.0, 0.0, 0.087, 0.009, 0.001, 0.056, 0.017, 0.012, 0.009, 0.019, 0.03, 0.047, 0.078, 0.015, 0.056, 0.002, 0.001, 0.023, 0.003, 0.003, 0.01, 0.004, 0.005, 0.001, 0.006, 0.0, 0.002, 0.013, 0.001, 0.005, 0.0, 0.0, 0.002]"
33,33,"[0.018, 0.001, 0.004, 0.011, 0.008, 0.009, 0.248, 0.071, 0.003, 0.0, 0.002, 0.0, 0.008, 0.075, 0.003, 0.05, 0.006, 0.001, 0.016, 0.004, 0.0, 0.002, 0.004, 0.014, 0.001, 0.0, 0.028, 0.0, 0.0, 0.003, 0.008, 0.003, 0.01, 0.249, 0.008, 0.0, 0.002, 0.002, 0.016, 0.003, 0.024, 0.0, 0.001, 0.001, 0.011, 0.039, 0.0, 0.0, 0.0, 0.001, 0.003, 0.0, 0.015, 0.001, 0.012, 0.001, 0.0, 0.0, 0.0, 0.0]"
58,58,"[0.028, 0.001, 0.002, 0.005, 0.005, 0.007, 0.001, 0.007, 0.002, 0.001, 0.0, 0.01, 0.006, 0.0, 0.018, 0.003, 0.011, 0.0, 0.0, 0.018, 0.038, 0.002, 0.006, 0.0, 0.002, 0.032, 0.003, 0.003, 0.002, 0.001, 0.005, 0.005, 0.017, 0.028, 0.022, 0.056, 0.002, 0.003, 0.012, 0.004, 0.035, 0.0, 0.153, 0.006, 0.003, 0.001, 0.038, 0.012, 0.0, 0.002, 0.032, 0.009, 0.002, 0.011, 0.003, 0.007, 0.006, 0.12, 0.172, 0.02]"
13,12,"[0.025, 0.002, 0.001, 0.002, 0.005, 0.002, 0.063, 0.039, 0.0, 0.001, 0.002, 0.0, 0.0, 0.337, 0.009, 0.052, 0.024, 0.005, 0.008, 0.013, 0.001, 0.006, 0.022, 0.014, 0.004, 0.002, 0.011, 0.004, 0.016, 0.019, 0.008, 0.006, 0.003, 0.01, 0.004, 0.002, 0.022, 0.003, 0.015, 0.011, 0.003, 0.057, 0.002, 0.0, 0.013, 0.021, 0.003, 0.0, 0.053, 0.056, 0.003, 0.009, 0.001, 0.0, 0.0, 0.001, 0.002, 0.0, 0.001, 0.002]"
6,15,"[0.034, 0.022, 0.001, 0.025, 0.002, 0.005, 0.356, 0.005, 0.0, 0.001, 0.002, 0.001, 0.001, 0.02, 0.013, 0.043, 0.007, 0.007, 0.026, 0.026, 0.0, 0.003, 0.004, 0.008, 0.03, 0.003, 0.006, 0.0, 0.021, 0.0, 0.012, 0.017, 0.012, 0.003, 0.011, 0.007, 0.025, 0.004, 0.039, 0.043, 0.004, 0.036, 0.005, 0.002, 0.013, 0.003, 0.031, 0.0, 0.004, 0.001, 0.026, 0.003, 0.002, 0.001, 0.008, 0.005, 0.003, 0.001, 0.007, 0.0]"
33,23,"[0.002, 0.0, 0.001, 0.004, 0.001, 0.019, 0.001, 0.01, 0.009, 0.0, 0.0, 0.004, 0.015, 0.0, 0.002, 0.0, 0.002, 0.0, 0.003, 0.011, 0.009, 0.002, 0.0, 0.0, 0.006, 0.005, 0.003, 0.0, 0.0, 0.001, 0.007, 0.015, 0.046, 0.48, 0.04, 0.035, 0.0, 0.007, 0.028, 0.012, 0.01, 0.001, 0.012, 0.007, 0.004, 0.0, 0.01, 0.047, 0.001, 0.001, 0.01, 0.002, 0.0, 0.0, 0.002, 0.001, 0.0, 0.015, 0.07, 0.027]"
16,16,"[0.04, 0.028, 0.017, 0.004, 0.021, 0.005, 0.005, 0.011, 0.001, 0.004, 0.036, 0.004, 0.022, 0.01, 0.01, 0.019, 0.284, 0.027, 0.005, 0.007, 0.012, 0.006, 0.011, 0.014, 0.007, 0.005, 0.022, 0.0, 0.031, 0.007, 0.015, 0.035, 0.009, 0.009, 0.034, 0.002, 0.0, 0.002, 0.006, 0.007, 0.002, 0.027, 0.004, 0.021, 0.006, 0.022, 0.007, 0.002, 0.013, 0.015, 0.003, 0.003, 0.008, 0.02, 0.008, 0.024, 0.012, 0.0, 0.0, 0.009]"
24,24,"[0.006, 0.009, 0.0, 0.014, 0.002, 0.004, 0.002, 0.004, 0.002, 0.0, 0.0, 0.004, 0.014, 0.003, 0.004, 0.005, 0.019, 0.011, 0.013, 0.013, 0.01, 0.015, 0.0, 0.012, 0.448, 0.004, 0.005, 0.0, 0.04, 0.001, 0.012, 0.038, 0.017, 0.005, 0.018, 0.017, 0.003, 0.004, 0.011, 0.018, 0.01, 0.008, 0.016, 0.009, 0.043, 0.004, 0.009, 0.011, 0.001, 0.002, 0.001, 0.009, 0.0, 0.001, 0.016, 0.037, 0.002, 0.005, 0.001, 0.008]"
47,47,"[0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.0, 0.0, 0.004, 0.003, 0.0, 0.001, 0.0, 0.001, 0.0, 0.005, 0.004, 0.002, 0.013, 0.0, 0.0, 0.003, 0.001, 0.002, 0.003, 0.002, 0.0, 0.015, 0.022, 0.009, 0.006, 0.024, 0.028, 0.0, 0.003, 0.007, 0.005, 0.012, 0.003, 0.006, 0.003, 0.001, 0.0, 0.007, 0.748, 0.0, 0.001, 0.012, 0.002, 0.001, 0.001, 0.001, 0.0, 0.0, 0.012, 0.014, 0.008]"
19,12,"[0.004, 0.013, 0.001, 0.001, 0.002, 0.01, 0.013, 0.001, 0.0, 0.0, 0.0, 0.006, 0.003, 0.025, 0.003, 0.005, 0.034, 0.001, 0.099, 0.303, 0.004, 0.0, 0.008, 0.007, 0.006, 0.0, 0.001, 0.008, 0.001, 0.001, 0.116, 0.051, 0.019, 0.003, 0.004, 0.005, 0.02, 0.001, 0.024, 0.003, 0.007, 0.043, 0.004, 0.002, 0.001, 0.0, 0.011, 0.002, 0.003, 0.024, 0.007, 0.038, 0.003, 0.0, 0.0, 0.003, 0.038, 0.002, 0.005, 0.001]"
46,46,"[0.001, 0.001, 0.01, 0.0, 0.002, 0.005, 0.0, 0.002, 0.0, 0.001, 0.0, 0.0, 0.0, 0.009, 0.002, 0.0, 0.009, 0.001, 0.0, 0.005, 0.0, 0.011, 0.006, 0.007, 0.006, 0.091, 0.005, 0.0, 0.002, 0.001, 0.008, 0.002, 0.016, 0.006, 0.011, 0.068, 0.003, 0.0, 0.001, 0.001, 0.012, 0.002, 0.029, 0.004, 0.003, 0.001, 0.504, 0.022, 0.0, 0.02, 0.022, 0.017, 0.009, 0.002, 0.01, 0.015, 0.002, 0.011, 0.008, 0.014]"
48,48,"[0.002, 0.001, 0.001, 0.004, 0.002, 0.003, 0.0, 0.09, 0.0, 0.002, 0.001, 0.001, 0.005, 0.001, 0.001, 0.0, 0.03, 0.004, 0.001, 0.026, 0.003, 0.08, 0.017, 0.013, 0.029, 0.013, 0.006, 0.001, 0.017, 0.008, 0.006, 0.008, 0.013, 0.008, 0.02, 0.009, 0.001, 0.028, 0.004, 0.01, 0.011, 0.016, 0.003, 0.013, 0.007, 0.005, 0.012, 0.076, 0.325, 0.004, 0.011, 0.001, 0.011, 0.004, 0.009, 0.015, 0.002, 0.001, 0.0, 0.005]"
23,23,"[0.014, 0.007, 0.012, 0.008, 0.004, 0.006, 0.001, 0.028, 0.0, 0.012, 0.003, 0.0, 0.008, 0.001, 0.001, 0.001, 0.012, 0.004, 0.0, 0.003, 0.012, 0.002, 0.008, 0.49, 0.015, 0.025, 0.023, 0.0, 0.008, 0.033, 0.014, 0.0, 0.004, 0.006, 0.002, 0.002, 0.0, 0.006, 0.001, 0.002, 0.005, 0.006, 0.009, 0.001, 0.03, 0.004, 0.002, 0.004, 0.018, 0.0, 0.005, 0.006, 0.035, 0.05, 0.023, 0.012, 0.01, 0.0, 0.0, 0.002]"
31,31,"[0.004, 0.005, 0.004, 0.006, 0.002, 0.002, 0.003, 0.003, 0.001, 0.0, 0.006, 0.001, 0.058, 0.004, 0.003, 0.006, 0.039, 0.003, 0.006, 0.037, 0.007, 0.012, 0.0, 0.006, 0.004, 0.0, 0.003, 0.0, 0.014, 0.0, 0.011, 0.516, 0.005, 0.008, 0.018, 0.032, 0.0, 0.001, 0.007, 0.003, 0.0, 0.002, 0.002, 0.008, 0.005, 0.015, 0.002, 0.021, 0.002, 0.001, 0.004, 0.001, 0.012, 0.021, 0.007, 0.036, 0.01, 0.004, 0.006, 0.001]"
9,53,"[0.005, 0.01, 0.011, 0.002, 0.011, 0.0, 0.002, 0.004, 0.0, 0.317, 0.008, 0.001, 0.003, 0.039, 0.018, 0.001, 0.019, 0.045, 0.005, 0.0, 0.006, 0.024, 0.032, 0.008, 0.003, 0.014, 0.003, 0.0, 0.153, 0.006, 0.002, 0.008, 0.005, 0.0, 0.005, 0.003, 0.001, 0.006, 0.0, 0.001, 0.0, 0.001, 0.008, 0.008, 0.007, 0.036, 0.023, 0.0, 0.029, 0.028, 0.0, 0.007, 0.006, 0.021, 0.0, 0.035, 0.006, 0.0, 0.0, 0.004]"
56,25,"[0.02, 0.017, 0.003, 0.004, 0.02, 0.001, 0.001, 0.0, 0.0, 0.006, 0.005, 0.008, 0.01, 0.004, 0.004, 0.01, 0.014, 0.008, 0.007, 0.006, 0.015, 0.001, 0.032, 0.008, 0.0, 0.002, 0.003, 0.002, 0.004, 0.0, 0.011, 0.023, 0.001, 0.0, 0.008, 0.001, 0.005, 0.0, 0.002, 0.0, 0.002, 0.006, 0.007, 0.023, 0.001, 0.001, 0.0, 0.002, 0.02, 0.008, 0.001, 0.008, 0.033, 0.006, 0.009, 0.012, 0.595, 0.0, 0.0, 0.0]"
26,1,"[0.01, 0.021, 0.021, 0.002, 0.288, 0.01, 0.004, 0.038, 0.0, 0.029, 0.004, 0.0, 0.008, 0.022, 0.0, 0.003, 0.028, 0.021, 0.001, 0.002, 0.045, 0.004, 0.027, 0.018, 0.002, 0.004, 0.032, 0.0, 0.004, 0.035, 0.003, 0.001, 0.002, 0.006, 0.005, 0.0, 0.002, 0.004, 0.0, 0.0, 0.022, 0.017, 0.0, 0.026, 0.009, 0.041, 0.001, 0.0, 0.054, 0.012, 0.002, 0.0, 0.049, 0.022, 0.033, 0.001, 0.004, 0.0, 0.001, 0.0]"
42,42,"[0.01, 0.006, 0.03, 0.005, 0.006, 0.002, 0.004, 0.001, 0.001, 0.013, 0.002, 0.044, 0.007, 0.009, 0.008, 0.003, 0.006, 0.002, 0.0, 0.003, 0.028, 0.003, 0.037, 0.003, 0.005, 0.006, 0.003, 0.0, 0.008, 0.011, 0.022, 0.013, 0.028, 0.0, 0.021, 0.059, 0.004, 0.002, 0.001, 0.007, 0.006, 0.006, 0.262, 0.016, 0.004, 0.001, 0.017, 0.003, 0.01, 0.015, 0.007, 0.057, 0.023, 0.005, 0.033, 0.009, 0.036, 0.007, 0.06, 0.0]"
57,57,"[0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.0, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.003, 0.0, 0.004, 0.006, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.003, 0.005, 0.001, 0.0, 0.0, 0.001, 0.0, 0.0, 0.012, 0.0, 0.0, 0.0, 0.005, 0.0, 0.0, 0.0, 0.003, 0.01, 0.0, 0.0, 0.001, 0.002, 0.001, 0.923, 0.003, 0.0]"
7,15,"[0.011, 0.008, 0.001, 0.007, 0.008, 0.005, 0.005, 0.65, 0.001, 0.002, 0.0, 0.0, 0.0, 0.021, 0.008, 0.007, 0.02, 0.01, 0.001, 0.004, 0.002, 0.001, 0.02, 0.001, 0.001, 0.0, 0.026, 0.0, 0.005, 0.001, 0.005, 0.0, 0.003, 0.001, 0.003, 0.004, 0.029, 0.003, 0.002, 0.001, 0.01, 0.034, 0.0, 0.0, 0.0, 0.004, 0.011, 0.0, 0.002, 0.047, 0.008, 0.003, 0.001, 0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.001]"
25,37,"[0.034, 0.007, 0.02, 0.005, 0.041, 0.018, 0.025, 0.024, 0.0, 0.005, 0.002, 0.002, 0.01, 0.013, 0.004, 0.02, 0.006, 0.002, 0.01, 0.008, 0.016, 0.002, 0.027, 0.027, 0.005, 0.403, 0.031, 0.0, 0.007, 0.028, 0.008, 0.0, 0.01, 0.001, 0.029, 0.003, 0.005, 0.002, 0.006, 0.007, 0.006, 0.007, 0.012, 0.008, 0.022, 0.003, 0.011, 0.001, 0.008, 0.003, 0.004, 0.0, 0.017, 0.005, 0.004, 0.001, 0.011, 0.0, 0.001, 0.003]"
17,45,"[0.017, 0.093, 0.016, 0.006, 0.037, 0.002, 0.005, 0.004, 0.0, 0.077, 0.009, 0.002, 0.006, 0.046, 0.005, 0.015, 0.018, 0.162, 0.001, 0.001, 0.011, 0.012, 0.064, 0.015, 0.003, 0.015, 0.009, 0.0, 0.042, 0.003, 0.002, 0.003, 0.002, 0.0, 0.003, 0.0, 0.008, 0.008, 0.0, 0.0, 0.0, 0.016, 0.005, 0.029, 0.01, 0.011, 0.007, 0.0, 0.038, 0.034, 0.002, 0.002, 0.019, 0.018, 0.015, 0.024, 0.048, 0.0, 0.0, 0.0]"
33,33,"[0.001, 0.004, 0.017, 0.001, 0.0, 0.006, 0.0, 0.005, 0.003, 0.002, 0.046, 0.0, 0.042, 0.004, 0.002, 0.01, 0.026, 0.02, 0.005, 0.017, 0.009, 0.093, 0.009, 0.004, 0.009, 0.011, 0.023, 0.0, 0.021, 0.002, 0.007, 0.02, 0.034, 0.172, 0.06, 0.001, 0.001, 0.013, 0.001, 0.003, 0.008, 0.002, 0.0, 0.016, 0.021, 0.067, 0.013, 0.036, 0.014, 0.004, 0.001, 0.001, 0.01, 0.068, 0.008, 0.013, 0.003, 0.003, 0.001, 0.007]"
32,0,"[0.002, 0.003, 0.001, 0.001, 0.001, 0.01, 0.004, 0.001, 0.002, 0.002, 0.001, 0.0, 0.019, 0.003, 0.002, 0.002, 0.035, 0.0, 0.0, 0.018, 0.009, 0.03, 0.006, 0.016, 0.021, 0.023, 0.005, 0.0, 0.012, 0.009, 0.005, 0.019, 0.298, 0.012, 0.062, 0.02, 0.002, 0.012, 0.009, 0.001, 0.015, 0.002, 0.026, 0.009, 0.046, 0.002, 0.035, 0.036, 0.001, 0.001, 0.014, 0.002, 0.02, 0.031, 0.058, 0.007, 0.001, 0.004, 0.01, 0.002]"
30,48,"[0.008, 0.001, 0.008, 0.0, 0.004, 0.02, 0.001, 0.002, 0.0, 0.001, 0.0, 0.007, 0.019, 0.001, 0.001, 0.0, 0.007, 0.002, 0.002, 0.01, 0.026, 0.012, 0.006, 0.031, 0.013, 0.082, 0.011, 0.0, 0.002, 0.081, 0.03, 0.012, 0.116, 0.004, 0.069, 0.009, 0.0, 0.012, 0.005, 0.011, 0.014, 0.001, 0.041, 0.003, 0.008, 0.003, 0.012, 0.044, 0.0, 0.001, 0.004, 0.006, 0.056, 0.06, 0.09, 0.01, 0.016, 0.003, 0.002, 0.0]"
