y_test,utente_dichiara,rf_predictions
13,12,"[0.024, 0.002, 0.001, 0.003, 0.005, 0.002, 0.062, 0.039, 0.0, 0.001, 0.002, 0.0, 0.0, 0.322, 0.009, 0.061, 0.024, 0.006, 0.008, 0.015, 0.001, 0.006, 0.025, 0.015, 0.004, 0.002, 0.011, 0.004, 0.018, 0.019, 0.009, 0.006, 0.002, 0.01, 0.005, 0.002, 0.021, 0.003, 0.014, 0.01, 0.003, 0.058, 0.002, 0.0, 0.012, 0.021, 0.003, 0.0, 0.057, 0.052, 0.003, 0.009, 0.001, 0.0, 0.0, 0.001, 0.002, 0.0, 0.001, 0.002]"
6,15,"[0.033, 0.021, 0.001, 0.025, 0.002, 0.006, 0.36, 0.005, 0.0, 0.001, 0.002, 0.001, 0.001, 0.02, 0.014, 0.04, 0.006, 0.007, 0.026, 0.024, 0.0, 0.003, 0.004, 0.008, 0.032, 0.003, 0.006, 0.0, 0.019, 0.0, 0.01, 0.015, 0.012, 0.003, 0.011, 0.007, 0.026, 0.004, 0.04, 0.043, 0.005, 0.037, 0.004, 0.002, 0.012, 0.003, 0.033, 0.0, 0.004, 0.001, 0.029, 0.003, 0.002, 0.001, 0.007, 0.005, 0.003, 0.001, 0.007, 0.0]"
33,23,"[0.002, 0.0, 0.001, 0.004, 0.001, 0.019, 0.001, 0.009, 0.009, 0.0, 0.0, 0.004, 0.014, 0.0, 0.002, 0.0, 0.002, 0.0, 0.003, 0.01, 0.008, 0.002, 0.0, 0.0, 0.007, 0.005, 0.003, 0.0, 0.0, 0.001, 0.008, 0.015, 0.045, 0.478, 0.042, 0.035, 0.0, 0.007, 0.028, 0.013, 0.01, 0.001, 0.012, 0.007, 0.005, 0.0, 0.01, 0.046, 0.001, 0.001, 0.011, 0.002, 0.0, 0.0, 0.002, 0.001, 0.0, 0.017, 0.069, 0.027]"
16,16,"[0.038, 0.028, 0.017, 0.004, 0.02, 0.005, 0.004, 0.011, 0.001, 0.004, 0.033, 0.004, 0.022, 0.01, 0.01, 0.018, 0.289, 0.026, 0.005, 0.005, 0.012, 0.006, 0.011, 0.014, 0.007, 0.005, 0.021, 0.0, 0.033, 0.008, 0.015, 0.036, 0.009, 0.009, 0.034, 0.002, 0.0, 0.002, 0.007, 0.007, 0.002, 0.024, 0.004, 0.025, 0.006, 0.022, 0.008, 0.002, 0.013, 0.014, 0.003, 0.003, 0.008, 0.021, 0.008, 0.024, 0.012, 0.0, 0.0, 0.009]"
24,24,"[0.006, 0.009, 0.0, 0.014, 0.002, 0.004, 0.002, 0.004, 0.002, 0.0, 0.0, 0.004, 0.014, 0.003, 0.004, 0.005, 0.019, 0.011, 0.013, 0.014, 0.012, 0.015, 0.0, 0.013, 0.444, 0.004, 0.005, 0.0, 0.039, 0.001, 0.013, 0.036, 0.016, 0.005, 0.017, 0.016, 0.004, 0.005, 0.011, 0.018, 0.009, 0.008, 0.019, 0.009, 0.042, 0.004, 0.009, 0.011, 0.001, 0.002, 0.001, 0.009, 0.0, 0.001, 0.018, 0.037, 0.001, 0.005, 0.001, 0.009]"
47,47,"[0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.0, 0.0, 0.004, 0.001, 0.0, 0.001, 0.0, 0.001, 0.0, 0.005, 0.002, 0.002, 0.013, 0.0, 0.0, 0.004, 0.001, 0.002, 0.003, 0.002, 0.0, 0.014, 0.02, 0.008, 0.006, 0.019, 0.026, 0.0, 0.004, 0.006, 0.004, 0.008, 0.003, 0.004, 0.003, 0.001, 0.0, 0.008, 0.771, 0.0, 0.001, 0.013, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0, 0.011, 0.012, 0.008]"
19,12,"[0.004, 0.011, 0.001, 0.0, 0.002, 0.008, 0.013, 0.003, 0.0, 0.0, 0.0, 0.008, 0.003, 0.024, 0.003, 0.005, 0.037, 0.001, 0.1, 0.297, 0.003, 0.0, 0.006, 0.006, 0.006, 0.0, 0.001, 0.008, 0.0, 0.001, 0.119, 0.052, 0.019, 0.003, 0.004, 0.004, 0.017, 0.001, 0.023, 0.003, 0.006, 0.043, 0.004, 0.003, 0.001, 0.0, 0.011, 0.002, 0.004, 0.024, 0.007, 0.04, 0.003, 0.0, 0.0, 0.003, 0.044, 0.001, 0.006, 0.002]"
46,46,"[0.002, 0.001, 0.009, 0.0, 0.002, 0.006, 0.0, 0.003, 0.0, 0.001, 0.0, 0.0, 0.0, 0.006, 0.002, 0.0, 0.01, 0.0, 0.0, 0.005, 0.0, 0.011, 0.004, 0.007, 0.005, 0.078, 0.005, 0.0, 0.002, 0.001, 0.009, 0.002, 0.018, 0.006, 0.014, 0.064, 0.004, 0.0, 0.001, 0.0, 0.009, 0.002, 0.032, 0.003, 0.002, 0.001, 0.525, 0.021, 0.001, 0.015, 0.02, 0.02, 0.008, 0.002, 0.01, 0.015, 0.002, 0.011, 0.007, 0.016]"
48,48,"[0.002, 0.001, 0.001, 0.004, 0.003, 0.003, 0.0, 0.09, 0.0, 0.001, 0.001, 0.001, 0.006, 0.001, 0.001, 0.0, 0.028, 0.004, 0.001, 0.026, 0.003, 0.088, 0.019, 0.011, 0.03, 0.014, 0.006, 0.001, 0.019, 0.008, 0.006, 0.008, 0.014, 0.008, 0.021, 0.01, 0.001, 0.028, 0.004, 0.009, 0.011, 0.013, 0.003, 0.013, 0.007, 0.005, 0.012, 0.077, 0.314, 0.004, 0.011, 0.001, 0.011, 0.004, 0.008, 0.016, 0.002, 0.001, 0.0, 0.005]"
23,23,"[0.013, 0.008, 0.012, 0.008, 0.004, 0.006, 0.001, 0.027, 0.0, 0.011, 0.003, 0.0, 0.008, 0.001, 0.001, 0.001, 0.012, 0.004, 0.001, 0.004, 0.012, 0.002, 0.007, 0.484, 0.016, 0.025, 0.025, 0.0, 0.007, 0.033, 0.014, 0.0, 0.004, 0.006, 0.002, 0.002, 0.0, 0.009, 0.001, 0.002, 0.005, 0.007, 0.009, 0.001, 0.031, 0.004, 0.002, 0.004, 0.017, 0.0, 0.005, 0.007, 0.036, 0.049, 0.025, 0.011, 0.009, 0.0, 0.0, 0.002]"
31,31,"[0.004, 0.004, 0.004, 0.006, 0.002, 0.002, 0.003, 0.003, 0.001, 0.0, 0.006, 0.001, 0.057, 0.005, 0.003, 0.007, 0.036, 0.003, 0.006, 0.037, 0.006, 0.011, 0.0, 0.006, 0.004, 0.0, 0.003, 0.0, 0.014, 0.0, 0.01, 0.522, 0.005, 0.009, 0.018, 0.031, 0.0, 0.001, 0.007, 0.005, 0.0, 0.001, 0.003, 0.008, 0.004, 0.016, 0.002, 0.019, 0.002, 0.001, 0.004, 0.001, 0.013, 0.022, 0.007, 0.034, 0.01, 0.004, 0.006, 0.001]"
9,53,"[0.005, 0.009, 0.011, 0.002, 0.011, 0.0, 0.002, 0.003, 0.0, 0.309, 0.008, 0.001, 0.003, 0.04, 0.018, 0.001, 0.019, 0.045, 0.005, 0.0, 0.006, 0.027, 0.029, 0.008, 0.003, 0.016, 0.003, 0.0, 0.154, 0.005, 0.002, 0.009, 0.005, 0.0, 0.006, 0.002, 0.001, 0.006, 0.0, 0.001, 0.0, 0.001, 0.008, 0.008, 0.009, 0.036, 0.024, 0.0, 0.03, 0.028, 0.0, 0.007, 0.007, 0.02, 0.0, 0.033, 0.009, 0.001, 0.0, 0.004]"
56,25,"[0.019, 0.017, 0.002, 0.005, 0.021, 0.001, 0.001, 0.0, 0.0, 0.006, 0.006, 0.007, 0.01, 0.003, 0.004, 0.012, 0.014, 0.006, 0.007, 0.006, 0.014, 0.002, 0.031, 0.008, 0.0, 0.002, 0.002, 0.001, 0.004, 0.0, 0.011, 0.026, 0.001, 0.001, 0.004, 0.001, 0.006, 0.001, 0.002, 0.0, 0.002, 0.005, 0.006, 0.027, 0.001, 0.001, 0.0, 0.002, 0.021, 0.009, 0.001, 0.008, 0.039, 0.006, 0.008, 0.013, 0.587, 0.0, 0.0, 0.0]"
26,1,"[0.012, 0.021, 0.02, 0.002, 0.319, 0.01, 0.005, 0.035, 0.0, 0.03, 0.003, 0.0, 0.008, 0.023, 0.0, 0.003, 0.028, 0.022, 0.001, 0.002, 0.039, 0.005, 0.02, 0.021, 0.002, 0.006, 0.033, 0.0, 0.003, 0.024, 0.003, 0.001, 0.004, 0.006, 0.006, 0.0, 0.002, 0.006, 0.0, 0.0, 0.021, 0.017, 0.0, 0.024, 0.009, 0.04, 0.001, 0.0, 0.052, 0.014, 0.002, 0.0, 0.036, 0.024, 0.03, 0.001, 0.003, 0.0, 0.001, 0.0]"
42,42,"[0.011, 0.006, 0.028, 0.005, 0.007, 0.002, 0.004, 0.001, 0.001, 0.013, 0.003, 0.042, 0.007, 0.009, 0.008, 0.004, 0.006, 0.002, 0.0, 0.005, 0.027, 0.003, 0.039, 0.003, 0.006, 0.007, 0.003, 0.0, 0.008, 0.01, 0.021, 0.015, 0.027, 0.0, 0.021, 0.056, 0.005, 0.002, 0.001, 0.007, 0.006, 0.006, 0.265, 0.018, 0.002, 0.001, 0.016, 0.002, 0.01, 0.014, 0.008, 0.057, 0.022, 0.005, 0.032, 0.009, 0.037, 0.007, 0.058, 0.0]"
57,57,"[0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.0, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007, 0.003, 0.0, 0.004, 0.005, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.002, 0.0, 0.001, 0.005, 0.001, 0.0, 0.0, 0.001, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.004, 0.001, 0.0, 0.0, 0.001, 0.01, 0.0, 0.0, 0.001, 0.002, 0.001, 0.931, 0.003, 0.0]"
7,15,"[0.009, 0.008, 0.001, 0.007, 0.008, 0.005, 0.005, 0.656, 0.0, 0.002, 0.0, 0.0, 0.0, 0.022, 0.009, 0.007, 0.018, 0.01, 0.001, 0.004, 0.002, 0.0, 0.022, 0.001, 0.001, 0.0, 0.027, 0.0, 0.003, 0.001, 0.005, 0.0, 0.003, 0.001, 0.003, 0.003, 0.028, 0.003, 0.002, 0.001, 0.011, 0.034, 0.0, 0.0, 0.0, 0.004, 0.012, 0.0, 0.002, 0.043, 0.009, 0.003, 0.001, 0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.001]"
25,37,"[0.035, 0.006, 0.02, 0.005, 0.041, 0.021, 0.025, 0.023, 0.0, 0.005, 0.002, 0.002, 0.009, 0.015, 0.004, 0.019, 0.006, 0.002, 0.009, 0.008, 0.014, 0.002, 0.026, 0.026, 0.005, 0.41, 0.032, 0.0, 0.007, 0.027, 0.009, 0.0, 0.009, 0.001, 0.028, 0.003, 0.005, 0.002, 0.006, 0.007, 0.006, 0.006, 0.012, 0.008, 0.021, 0.003, 0.011, 0.001, 0.008, 0.003, 0.004, 0.0, 0.017, 0.004, 0.004, 0.0, 0.012, 0.0, 0.001, 0.003]"
17,45,"[0.017, 0.084, 0.016, 0.006, 0.037, 0.002, 0.004, 0.003, 0.0, 0.073, 0.009, 0.001, 0.004, 0.047, 0.005, 0.017, 0.019, 0.166, 0.001, 0.001, 0.013, 0.009, 0.064, 0.016, 0.003, 0.015, 0.01, 0.0, 0.044, 0.003, 0.002, 0.003, 0.002, 0.0, 0.004, 0.0, 0.009, 0.007, 0.0, 0.0, 0.0, 0.016, 0.005, 0.035, 0.009, 0.01, 0.007, 0.0, 0.039, 0.033, 0.002, 0.002, 0.02, 0.019, 0.015, 0.024, 0.048, 0.0, 0.0, 0.0]"
33,33,"[0.001, 0.004, 0.023, 0.001, 0.001, 0.005, 0.0, 0.005, 0.003, 0.002, 0.038, 0.0, 0.045, 0.003, 0.002, 0.012, 0.027, 0.019, 0.005, 0.018, 0.009, 0.082, 0.008, 0.003, 0.008, 0.011, 0.023, 0.0, 0.025, 0.002, 0.007, 0.024, 0.031, 0.171, 0.058, 0.003, 0.001, 0.015, 0.001, 0.003, 0.008, 0.002, 0.0, 0.016, 0.021, 0.067, 0.013, 0.039, 0.014, 0.005, 0.001, 0.001, 0.012, 0.062, 0.009, 0.013, 0.003, 0.003, 0.001, 0.011]"
32,0,"[0.002, 0.003, 0.001, 0.001, 0.001, 0.01, 0.003, 0.001, 0.002, 0.002, 0.001, 0.0, 0.02, 0.003, 0.002, 0.002, 0.036, 0.0, 0.0, 0.019, 0.009, 0.03, 0.007, 0.016, 0.02, 0.023, 0.005, 0.0, 0.013, 0.009, 0.005, 0.02, 0.298, 0.012, 0.061, 0.018, 0.002, 0.011, 0.01, 0.001, 0.014, 0.002, 0.028, 0.01, 0.043, 0.002, 0.036, 0.036, 0.001, 0.001, 0.013, 0.002, 0.021, 0.033, 0.055, 0.007, 0.001, 0.004, 0.01, 0.002]"
30,48,"[0.007, 0.001, 0.009, 0.0, 0.004, 0.018, 0.001, 0.002, 0.0, 0.001, 0.0, 0.007, 0.02, 0.001, 0.001, 0.0, 0.006, 0.003, 0.002, 0.01, 0.027, 0.011, 0.007, 0.035, 0.011, 0.081, 0.01, 0.0, 0.002, 0.08, 0.032, 0.012, 0.106, 0.007, 0.073, 0.011, 0.0, 0.011, 0.004, 0.01, 0.013, 0.001, 0.045, 0.003, 0.008, 0.003, 0.011, 0.048, 0.0, 0.001, 0.004, 0.007, 0.055, 0.061, 0.083, 0.012, 0.015, 0.003, 0.003, 0.001]"
45,10,"[0.009, 0.004, 0.002, 0.031, 0.008, 0.011, 0.068, 0.07, 0.001, 0.0, 0.007, 0.0, 0.002, 0.056, 0.008, 0.004, 0.012, 0.01, 0.002, 0.001, 0.002, 0.006, 0.022, 0.006, 0.006, 0.004, 0.033, 0.0, 0.007, 0.005, 0.012, 0.001, 0.037, 0.034, 0.004, 0.008, 0.016, 0.005, 0.002, 0.014, 0.003, 0.013, 0.0, 0.001, 0.017, 0.312, 0.042, 0.002, 0.015, 0.029, 0.011, 0.0, 0.0, 0.004, 0.004, 0.007, 0.001, 0.001, 0.005, 0.003]"
49,50,"[0.003, 0.018, 0.007, 0.002, 0.002, 0.003, 0.002, 0.002, 0.0, 0.012, 0.005, 0.0, 0.003, 0.052, 0.0, 0.016, 0.072, 0.209, 0.002, 0.005, 0.003, 0.037, 0.02, 0.003, 0.007, 0.008, 0.008, 0.0, 0.067, 0.0, 0.0, 0.004, 0.01, 0.001, 0.01, 0.004, 0.007, 0.004, 0.015, 0.0, 0.001, 0.028, 0.002, 0.026, 0.005, 0.023, 0.014, 0.002, 0.012, 0.205, 0.001, 0.001, 0.002, 0.001, 0.024, 0.012, 0.013, 0.001, 0.0, 0.004]"
27,34,"[0.017, 0.009, 0.001, 0.0, 0.004, 0.001, 0.001, 0.003, 0.006, 0.018, 0.01, 0.036, 0.037, 0.001, 0.012, 0.0, 0.011, 0.004, 0.002, 0.008, 0.003, 0.024, 0.003, 0.01, 0.006, 0.074, 0.011, 0.09, 0.024, 0.038, 0.01, 0.02, 0.014, 0.002, 0.021, 0.017, 0.005, 0.17, 0.019, 0.02, 0.0, 0.007, 0.018, 0.004, 0.038, 0.003, 0.021, 0.01, 0.018, 0.002, 0.003, 0.033, 0.002, 0.011, 0.014, 0.01, 0.012, 0.004, 0.003, 0.025]"
57,42,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.0, 0.001, 0.0, 0.0, 0.003, 0.0, 0.0, 0.001, 0.001, 0.002, 0.004, 0.0, 0.0, 0.002, 0.0, 0.003, 0.002, 0.001, 0.001, 0.006, 0.002, 0.001, 0.002, 0.012, 0.0, 0.001, 0.0, 0.001, 0.001, 0.003, 0.016, 0.002, 0.0, 0.0, 0.001, 0.001, 0.001, 0.005, 0.001, 0.012, 0.0, 0.0, 0.001, 0.001, 0.001, 0.901, 0.003, 0.001]"
26,26,"[0.007, 0.0, 0.0, 0.008, 0.004, 0.029, 0.032, 0.075, 0.008, 0.002, 0.008, 0.002, 0.001, 0.003, 0.013, 0.001, 0.018, 0.002, 0.0, 0.0, 0.0, 0.012, 0.007, 0.011, 0.008, 0.04, 0.423, 0.003, 0.003, 0.026, 0.003, 0.0, 0.007, 0.012, 0.004, 0.002, 0.003, 0.053, 0.0, 0.005, 0.014, 0.008, 0.001, 0.001, 0.027, 0.017, 0.017, 0.002, 0.016, 0.03, 0.002, 0.004, 0.004, 0.007, 0.0, 0.008, 0.002, 0.0, 0.0, 0.005]"
59,59,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.002, 0.0, 0.002, 0.0, 0.0, 0.001, 0.0, 0.003, 0.001, 0.01, 0.0, 0.001, 0.008, 0.006, 0.0, 0.0, 0.005, 0.001, 0.0, 0.003, 0.0, 0.0, 0.004, 0.006, 0.001, 0.003, 0.0, 0.001, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002, 0.025, 0.005, 0.002, 0.0, 0.002, 0.001, 0.0, 0.001, 0.0, 0.004, 0.0, 0.015, 0.008, 0.874]"
21,21,"[0.002, 0.0, 0.0, 0.001, 0.0, 0.023, 0.003, 0.003, 0.0, 0.003, 0.006, 0.001, 0.008, 0.003, 0.006, 0.008, 0.007, 0.0, 0.0, 0.002, 0.001, 0.176, 0.018, 0.002, 0.003, 0.238, 0.025, 0.001, 0.023, 0.037, 0.001, 0.003, 0.027, 0.014, 0.037, 0.005, 0.002, 0.036, 0.011, 0.01, 0.003, 0.009, 0.002, 0.0, 0.057, 0.023, 0.03, 0.019, 0.011, 0.013, 0.005, 0.003, 0.006, 0.011, 0.0, 0.003, 0.001, 0.002, 0.0, 0.056]"
9,9,"[0.004, 0.014, 0.002, 0.004, 0.003, 0.005, 0.009, 0.011, 0.0, 0.096, 0.01, 0.001, 0.001, 0.044, 0.01, 0.01, 0.005, 0.022, 0.0, 0.003, 0.006, 0.015, 0.078, 0.022, 0.005, 0.188, 0.022, 0.006, 0.012, 0.028, 0.002, 0.001, 0.002, 0.001, 0.006, 0.009, 0.003, 0.015, 0.0, 0.005, 0.002, 0.006, 0.003, 0.005, 0.009, 0.021, 0.042, 0.001, 0.056, 0.016, 0.012, 0.048, 0.017, 0.014, 0.006, 0.023, 0.034, 0.0, 0.002, 0.003]"
45,45,"[0.007, 0.021, 0.021, 0.002, 0.007, 0.001, 0.0, 0.001, 0.001, 0.024, 0.006, 0.001, 0.049, 0.016, 0.001, 0.011, 0.015, 0.041, 0.001, 0.005, 0.034, 0.011, 0.037, 0.018, 0.004, 0.004, 0.01, 0.001, 0.033, 0.01, 0.002, 0.016, 0.001, 0.004, 0.009, 0.006, 0.001, 0.003, 0.0, 0.001, 0.002, 0.003, 0.003, 0.013, 0.015, 0.105, 0.022, 0.001, 0.009, 0.015, 0.0, 0.001, 0.054, 0.24, 0.015, 0.042, 0.021, 0.0, 0.001, 0.002]"
21,21,"[0.002, 0.003, 0.003, 0.009, 0.002, 0.002, 0.021, 0.002, 0.001, 0.015, 0.004, 0.002, 0.013, 0.003, 0.009, 0.001, 0.003, 0.009, 0.007, 0.017, 0.003, 0.026, 0.009, 0.004, 0.016, 0.006, 0.005, 0.003, 0.053, 0.034, 0.005, 0.01, 0.005, 0.005, 0.086, 0.042, 0.001, 0.149, 0.024, 0.004, 0.007, 0.004, 0.033, 0.025, 0.112, 0.043, 0.011, 0.008, 0.013, 0.001, 0.005, 0.009, 0.004, 0.005, 0.028, 0.055, 0.003, 0.005, 0.006, 0.005]"
49,49,"[0.002, 0.005, 0.009, 0.003, 0.01, 0.017, 0.005, 0.004, 0.0, 0.005, 0.001, 0.0, 0.006, 0.018, 0.012, 0.008, 0.002, 0.003, 0.003, 0.003, 0.005, 0.003, 0.229, 0.003, 0.004, 0.006, 0.019, 0.0, 0.005, 0.006, 0.084, 0.002, 0.003, 0.0, 0.015, 0.001, 0.018, 0.0, 0.007, 0.001, 0.025, 0.017, 0.002, 0.002, 0.004, 0.001, 0.005, 0.003, 0.002, 0.364, 0.004, 0.002, 0.019, 0.004, 0.011, 0.003, 0.004, 0.0, 0.0, 0.001]"
51,51,"[0.0, 0.006, 0.0, 0.001, 0.001, 0.0, 0.001, 0.002, 0.001, 0.027, 0.0, 0.003, 0.0, 0.003, 0.002, 0.003, 0.004, 0.001, 0.0, 0.013, 0.004, 0.008, 0.025, 0.02, 0.006, 0.08, 0.003, 0.002, 0.035, 0.005, 0.01, 0.007, 0.026, 0.0, 0.037, 0.026, 0.006, 0.004, 0.0, 0.002, 0.002, 0.011, 0.062, 0.013, 0.0, 0.0, 0.027, 0.002, 0.032, 0.011, 0.008, 0.34, 0.013, 0.002, 0.011, 0.033, 0.044, 0.006, 0.007, 0.002]"
28,28,"[0.003, 0.008, 0.117, 0.001, 0.032, 0.0, 0.003, 0.018, 0.003, 0.073, 0.023, 0.0, 0.004, 0.066, 0.047, 0.013, 0.01, 0.043, 0.0, 0.002, 0.009, 0.0, 0.116, 0.006, 0.012, 0.006, 0.024, 0.0, 0.023, 0.007, 0.001, 0.001, 0.007, 0.001, 0.005, 0.007, 0.02, 0.0, 0.0, 0.001, 0.008, 0.051, 0.003, 0.004, 0.003, 0.018, 0.011, 0.0, 0.017, 0.099, 0.003, 0.009, 0.016, 0.007, 0.012, 0.025, 0.002, 0.0, 0.0, 0.0]"
57,36,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.0, 0.005, 0.002, 0.0, 0.011, 0.012, 0.0, 0.002, 0.002, 0.0, 0.001, 0.0, 0.003, 0.001, 0.006, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.092, 0.003, 0.0, 0.0, 0.008, 0.005, 0.0, 0.001, 0.008, 0.016, 0.003, 0.004, 0.0, 0.004, 0.004, 0.723, 0.013, 0.004]"
37,37,"[0.024, 0.001, 0.0, 0.0, 0.002, 0.003, 0.0, 0.013, 0.021, 0.002, 0.002, 0.012, 0.013, 0.002, 0.0, 0.0, 0.003, 0.002, 0.003, 0.003, 0.004, 0.025, 0.0, 0.005, 0.003, 0.015, 0.001, 0.023, 0.023, 0.003, 0.005, 0.017, 0.014, 0.004, 0.013, 0.077, 0.007, 0.375, 0.003, 0.016, 0.007, 0.001, 0.011, 0.002, 0.051, 0.0, 0.016, 0.065, 0.002, 0.001, 0.008, 0.039, 0.0, 0.0, 0.008, 0.004, 0.001, 0.023, 0.018, 0.004]"
15,16,"[0.004, 0.009, 0.006, 0.019, 0.006, 0.003, 0.035, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.002, 0.003, 0.668, 0.005, 0.005, 0.0, 0.018, 0.004, 0.002, 0.004, 0.003, 0.004, 0.001, 0.002, 0.0, 0.001, 0.0, 0.007, 0.088, 0.008, 0.009, 0.006, 0.001, 0.006, 0.0, 0.002, 0.008, 0.003, 0.006, 0.005, 0.001, 0.002, 0.005, 0.005, 0.002, 0.0, 0.001, 0.001, 0.0, 0.01, 0.001, 0.005, 0.002, 0.002, 0.0, 0.003, 0.001]"
18,57,"[0.047, 0.005, 0.011, 0.028, 0.011, 0.006, 0.223, 0.006, 0.0, 0.0, 0.003, 0.006, 0.012, 0.009, 0.011, 0.042, 0.007, 0.003, 0.178, 0.018, 0.007, 0.0, 0.008, 0.016, 0.001, 0.002, 0.029, 0.0, 0.002, 0.005, 0.018, 0.004, 0.015, 0.047, 0.018, 0.002, 0.019, 0.002, 0.08, 0.02, 0.002, 0.016, 0.002, 0.009, 0.011, 0.005, 0.001, 0.003, 0.01, 0.001, 0.005, 0.0, 0.003, 0.0, 0.001, 0.0, 0.005, 0.001, 0.003, 0.001]"
40,40,"[0.006, 0.007, 0.0, 0.019, 0.001, 0.008, 0.007, 0.011, 0.008, 0.001, 0.0, 0.002, 0.006, 0.003, 0.005, 0.002, 0.006, 0.005, 0.034, 0.022, 0.002, 0.009, 0.002, 0.009, 0.007, 0.002, 0.012, 0.002, 0.008, 0.0, 0.014, 0.005, 0.079, 0.139, 0.014, 0.019, 0.021, 0.008, 0.031, 0.017, 0.262, 0.009, 0.0, 0.004, 0.025, 0.0, 0.009, 0.068, 0.004, 0.002, 0.022, 0.008, 0.0, 0.0, 0.016, 0.002, 0.002, 0.005, 0.007, 0.002]"
35,35,"[0.0, 0.003, 0.0, 0.001, 0.0, 0.003, 0.001, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.0, 0.001, 0.0, 0.004, 0.001, 0.0, 0.018, 0.002, 0.009, 0.001, 0.0, 0.042, 0.01, 0.0, 0.0, 0.035, 0.0, 0.011, 0.078, 0.012, 0.001, 0.006, 0.393, 0.001, 0.005, 0.002, 0.019, 0.0, 0.001, 0.036, 0.004, 0.0, 0.004, 0.038, 0.005, 0.006, 0.0, 0.026, 0.009, 0.022, 0.003, 0.004, 0.069, 0.008, 0.019, 0.058, 0.026]"
44,53,"[0.003, 0.001, 0.004, 0.003, 0.002, 0.002, 0.002, 0.009, 0.003, 0.004, 0.009, 0.002, 0.01, 0.0, 0.006, 0.001, 0.024, 0.002, 0.001, 0.0, 0.001, 0.007, 0.015, 0.017, 0.035, 0.052, 0.031, 0.0, 0.012, 0.113, 0.005, 0.001, 0.01, 0.005, 0.006, 0.006, 0.0, 0.027, 0.003, 0.005, 0.002, 0.01, 0.007, 0.0, 0.316, 0.022, 0.009, 0.015, 0.018, 0.004, 0.006, 0.01, 0.026, 0.073, 0.002, 0.007, 0.01, 0.004, 0.0, 0.02]"
59,38,"[0.0, 0.0, 0.002, 0.001, 0.0, 0.001, 0.0, 0.004, 0.001, 0.002, 0.0, 0.002, 0.001, 0.001, 0.002, 0.001, 0.019, 0.001, 0.001, 0.007, 0.001, 0.005, 0.005, 0.001, 0.008, 0.03, 0.0, 0.001, 0.006, 0.0, 0.002, 0.007, 0.019, 0.007, 0.035, 0.059, 0.0, 0.004, 0.007, 0.002, 0.006, 0.001, 0.102, 0.002, 0.001, 0.007, 0.098, 0.027, 0.002, 0.007, 0.005, 0.008, 0.002, 0.01, 0.003, 0.006, 0.0, 0.064, 0.036, 0.368]"
51,41,"[0.002, 0.014, 0.0, 0.003, 0.002, 0.0, 0.005, 0.0, 0.001, 0.001, 0.0, 0.002, 0.001, 0.001, 0.002, 0.002, 0.001, 0.001, 0.002, 0.007, 0.0, 0.0, 0.007, 0.005, 0.013, 0.001, 0.0, 0.004, 0.003, 0.001, 0.01, 0.001, 0.004, 0.0, 0.002, 0.011, 0.004, 0.003, 0.002, 0.011, 0.0, 0.022, 0.006, 0.001, 0.001, 0.0, 0.008, 0.0, 0.003, 0.003, 0.016, 0.798, 0.0, 0.0, 0.0, 0.006, 0.006, 0.0, 0.001, 0.0]"
3,3,"[0.01, 0.009, 0.002, 0.611, 0.001, 0.003, 0.02, 0.006, 0.0, 0.001, 0.001, 0.006, 0.008, 0.0, 0.008, 0.014, 0.003, 0.012, 0.029, 0.011, 0.008, 0.004, 0.001, 0.004, 0.005, 0.0, 0.005, 0.0, 0.0, 0.002, 0.007, 0.008, 0.004, 0.054, 0.005, 0.004, 0.005, 0.001, 0.015, 0.026, 0.004, 0.035, 0.0, 0.011, 0.003, 0.002, 0.006, 0.001, 0.002, 0.0, 0.005, 0.0, 0.002, 0.001, 0.005, 0.002, 0.007, 0.001, 0.0, 0.0]"
