y_test,utente_dichiara,rf_predictions
24,32,"[0.003, 0.001, 0.002, 0.005, 0.0, 0.0, 0.003, 0.01, 0.012, 0.001, 0.01, 0.006, 0.011, 0.001, 0.034, 0.0, 0.016, 0.007, 0.008, 0.015, 0.002, 0.063, 0.004, 0.033, 0.275, 0.028, 0.039, 0.001, 0.013, 0.019, 0.012, 0.002, 0.011, 0.002, 0.014, 0.006, 0.006, 0.014, 0.004, 0.027, 0.009, 0.041, 0.001, 0.002, 0.023, 0.01, 0.008, 0.013, 0.058, 0.007, 0.02, 0.013, 0.005, 0.016, 0.009, 0.006, 0.004, 0.0, 0.0, 0.035]"
30,30,"[0.003, 0.007, 0.0, 0.002, 0.033, 0.006, 0.005, 0.003, 0.0, 0.007, 0.001, 0.003, 0.001, 0.004, 0.0, 0.002, 0.007, 0.005, 0.001, 0.006, 0.016, 0.005, 0.085, 0.047, 0.01, 0.006, 0.004, 0.0, 0.007, 0.043, 0.307, 0.012, 0.026, 0.001, 0.083, 0.0, 0.006, 0.0, 0.002, 0.003, 0.003, 0.014, 0.007, 0.006, 0.004, 0.002, 0.0, 0.001, 0.017, 0.041, 0.001, 0.003, 0.069, 0.004, 0.012, 0.003, 0.053, 0.0, 0.001, 0.0]"
41,50,"[0.01, 0.001, 0.003, 0.019, 0.001, 0.002, 0.029, 0.026, 0.002, 0.003, 0.014, 0.0, 0.007, 0.022, 0.042, 0.001, 0.021, 0.008, 0.003, 0.005, 0.001, 0.017, 0.04, 0.005, 0.028, 0.011, 0.025, 0.001, 0.025, 0.047, 0.009, 0.0, 0.008, 0.005, 0.007, 0.004, 0.004, 0.016, 0.005, 0.02, 0.006, 0.218, 0.002, 0.0, 0.038, 0.053, 0.01, 0.002, 0.048, 0.036, 0.023, 0.017, 0.001, 0.008, 0.002, 0.002, 0.003, 0.0, 0.001, 0.033]"
35,35,"[0.003, 0.0, 0.0, 0.001, 0.0, 0.0, 0.003, 0.0, 0.001, 0.002, 0.001, 0.009, 0.002, 0.0, 0.0, 0.0, 0.003, 0.0, 0.002, 0.009, 0.007, 0.003, 0.004, 0.002, 0.018, 0.011, 0.0, 0.002, 0.015, 0.001, 0.004, 0.022, 0.022, 0.0, 0.007, 0.495, 0.0, 0.003, 0.0, 0.023, 0.001, 0.0, 0.064, 0.001, 0.001, 0.003, 0.03, 0.01, 0.004, 0.001, 0.044, 0.02, 0.01, 0.004, 0.003, 0.039, 0.004, 0.008, 0.045, 0.033]"
0,59,"[0.508, 0.004, 0.014, 0.001, 0.004, 0.002, 0.004, 0.004, 0.0, 0.0, 0.036, 0.002, 0.01, 0.002, 0.048, 0.001, 0.003, 0.004, 0.009, 0.001, 0.013, 0.001, 0.006, 0.024, 0.003, 0.003, 0.034, 0.001, 0.005, 0.013, 0.005, 0.001, 0.001, 0.0, 0.004, 0.003, 0.084, 0.023, 0.005, 0.021, 0.001, 0.009, 0.003, 0.0, 0.008, 0.002, 0.005, 0.0, 0.011, 0.0, 0.003, 0.018, 0.006, 0.004, 0.011, 0.008, 0.003, 0.0, 0.0, 0.001]"
45,45,"[0.0, 0.001, 0.007, 0.001, 0.001, 0.0, 0.007, 0.002, 0.0, 0.001, 0.007, 0.0, 0.003, 0.005, 0.002, 0.0, 0.001, 0.006, 0.0, 0.001, 0.0, 0.006, 0.004, 0.0, 0.0, 0.0, 0.003, 0.001, 0.003, 0.003, 0.001, 0.001, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.001, 0.0, 0.002, 0.0, 0.903, 0.0, 0.001, 0.004, 0.009, 0.0, 0.0, 0.001, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001]"
33,5,"[0.004, 0.0, 0.001, 0.001, 0.002, 0.017, 0.003, 0.016, 0.005, 0.0, 0.0, 0.009, 0.009, 0.002, 0.002, 0.002, 0.006, 0.0, 0.003, 0.008, 0.015, 0.0, 0.0, 0.003, 0.005, 0.006, 0.002, 0.0, 0.0, 0.0, 0.004, 0.002, 0.032, 0.448, 0.037, 0.018, 0.001, 0.001, 0.071, 0.005, 0.031, 0.0, 0.026, 0.008, 0.0, 0.001, 0.008, 0.01, 0.0, 0.0, 0.018, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.013, 0.136, 0.007]"
38,38,"[0.002, 0.013, 0.009, 0.0, 0.004, 0.0, 0.0, 0.0, 0.001, 0.003, 0.01, 0.004, 0.016, 0.037, 0.002, 0.021, 0.034, 0.033, 0.007, 0.014, 0.016, 0.043, 0.026, 0.005, 0.001, 0.006, 0.009, 0.0, 0.056, 0.006, 0.006, 0.035, 0.014, 0.017, 0.05, 0.017, 0.001, 0.018, 0.028, 0.009, 0.006, 0.011, 0.005, 0.025, 0.163, 0.038, 0.01, 0.015, 0.009, 0.005, 0.001, 0.0, 0.076, 0.003, 0.029, 0.016, 0.005, 0.004, 0.003, 0.003]"
17,17,"[0.004, 0.102, 0.009, 0.001, 0.004, 0.006, 0.001, 0.007, 0.002, 0.013, 0.001, 0.0, 0.005, 0.042, 0.003, 0.002, 0.089, 0.068, 0.002, 0.009, 0.032, 0.009, 0.032, 0.005, 0.01, 0.007, 0.006, 0.0, 0.011, 0.0, 0.005, 0.005, 0.002, 0.003, 0.006, 0.005, 0.032, 0.004, 0.002, 0.001, 0.054, 0.169, 0.0, 0.02, 0.002, 0.001, 0.005, 0.004, 0.007, 0.049, 0.009, 0.006, 0.022, 0.001, 0.08, 0.021, 0.003, 0.0, 0.0, 0.0]"
25,36,"[0.01, 0.004, 0.003, 0.029, 0.011, 0.011, 0.007, 0.012, 0.002, 0.009, 0.004, 0.047, 0.009, 0.0, 0.017, 0.003, 0.005, 0.0, 0.01, 0.005, 0.029, 0.002, 0.007, 0.02, 0.01, 0.253, 0.013, 0.021, 0.001, 0.025, 0.01, 0.008, 0.012, 0.018, 0.073, 0.008, 0.001, 0.01, 0.036, 0.003, 0.098, 0.018, 0.02, 0.016, 0.006, 0.001, 0.006, 0.007, 0.016, 0.003, 0.007, 0.008, 0.005, 0.012, 0.0, 0.003, 0.004, 0.002, 0.001, 0.009]"
7,7,"[0.018, 0.005, 0.003, 0.004, 0.014, 0.008, 0.005, 0.261, 0.006, 0.013, 0.004, 0.0, 0.01, 0.002, 0.005, 0.002, 0.022, 0.008, 0.002, 0.005, 0.003, 0.009, 0.006, 0.056, 0.028, 0.029, 0.063, 0.002, 0.016, 0.009, 0.009, 0.002, 0.004, 0.007, 0.018, 0.004, 0.001, 0.027, 0.001, 0.008, 0.014, 0.012, 0.001, 0.009, 0.019, 0.005, 0.008, 0.006, 0.181, 0.001, 0.005, 0.005, 0.001, 0.009, 0.018, 0.002, 0.003, 0.0, 0.0, 0.002]"
30,30,"[0.013, 0.004, 0.01, 0.0, 0.037, 0.009, 0.006, 0.011, 0.0, 0.001, 0.0, 0.01, 0.005, 0.002, 0.0, 0.0, 0.007, 0.001, 0.002, 0.037, 0.002, 0.002, 0.016, 0.091, 0.009, 0.02, 0.007, 0.001, 0.007, 0.012, 0.292, 0.006, 0.078, 0.001, 0.071, 0.027, 0.007, 0.009, 0.003, 0.02, 0.01, 0.002, 0.022, 0.003, 0.004, 0.0, 0.007, 0.015, 0.012, 0.001, 0.011, 0.005, 0.01, 0.002, 0.018, 0.016, 0.016, 0.005, 0.005, 0.0]"
4,4,"[0.013, 0.012, 0.006, 0.012, 0.43, 0.001, 0.021, 0.017, 0.0, 0.01, 0.001, 0.001, 0.002, 0.014, 0.0, 0.005, 0.02, 0.014, 0.0, 0.001, 0.009, 0.003, 0.02, 0.012, 0.0, 0.004, 0.04, 0.0, 0.003, 0.038, 0.021, 0.004, 0.003, 0.001, 0.011, 0.001, 0.029, 0.004, 0.0, 0.0, 0.023, 0.005, 0.001, 0.01, 0.025, 0.029, 0.008, 0.001, 0.029, 0.008, 0.001, 0.004, 0.039, 0.001, 0.01, 0.004, 0.019, 0.0, 0.0, 0.0]"
54,54,"[0.005, 0.015, 0.002, 0.001, 0.026, 0.014, 0.004, 0.011, 0.001, 0.021, 0.0, 0.001, 0.005, 0.012, 0.002, 0.006, 0.026, 0.007, 0.004, 0.025, 0.025, 0.009, 0.029, 0.055, 0.009, 0.012, 0.016, 0.0, 0.028, 0.001, 0.02, 0.007, 0.046, 0.0, 0.051, 0.005, 0.026, 0.003, 0.008, 0.002, 0.053, 0.016, 0.009, 0.065, 0.007, 0.0, 0.008, 0.012, 0.013, 0.013, 0.005, 0.045, 0.012, 0.002, 0.178, 0.01, 0.011, 0.001, 0.0, 0.0]"
18,18,"[0.003, 0.002, 0.0, 0.062, 0.0, 0.005, 0.019, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.001, 0.004, 0.0, 0.002, 0.768, 0.01, 0.0, 0.0, 0.0, 0.0, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.001, 0.001, 0.01, 0.002, 0.034, 0.016, 0.004, 0.011, 0.0, 0.0, 0.001, 0.0, 0.0, 0.001, 0.0, 0.0, 0.026, 0.001, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0]"
21,21,"[0.002, 0.0, 0.0, 0.002, 0.008, 0.017, 0.023, 0.012, 0.0, 0.003, 0.015, 0.001, 0.007, 0.019, 0.016, 0.008, 0.011, 0.007, 0.001, 0.007, 0.003, 0.068, 0.057, 0.013, 0.009, 0.137, 0.036, 0.001, 0.002, 0.024, 0.011, 0.007, 0.015, 0.006, 0.013, 0.006, 0.004, 0.009, 0.003, 0.007, 0.0, 0.021, 0.001, 0.004, 0.02, 0.093, 0.065, 0.007, 0.033, 0.045, 0.0, 0.009, 0.009, 0.053, 0.002, 0.01, 0.013, 0.003, 0.0, 0.022]"
26,33,"[0.011, 0.045, 0.008, 0.0, 0.003, 0.011, 0.005, 0.009, 0.013, 0.004, 0.01, 0.002, 0.01, 0.003, 0.045, 0.0, 0.006, 0.005, 0.007, 0.004, 0.003, 0.002, 0.016, 0.032, 0.007, 0.006, 0.183, 0.001, 0.01, 0.024, 0.007, 0.0, 0.051, 0.017, 0.005, 0.001, 0.012, 0.01, 0.015, 0.004, 0.045, 0.115, 0.0, 0.001, 0.06, 0.003, 0.002, 0.004, 0.051, 0.062, 0.026, 0.007, 0.001, 0.003, 0.004, 0.001, 0.004, 0.001, 0.0, 0.003]"
29,29,"[0.023, 0.002, 0.004, 0.001, 0.011, 0.007, 0.0, 0.019, 0.017, 0.004, 0.001, 0.001, 0.01, 0.001, 0.034, 0.0, 0.008, 0.003, 0.001, 0.002, 0.013, 0.003, 0.011, 0.028, 0.001, 0.014, 0.085, 0.001, 0.006, 0.41, 0.009, 0.002, 0.005, 0.005, 0.01, 0.001, 0.002, 0.018, 0.001, 0.002, 0.034, 0.053, 0.007, 0.0, 0.011, 0.007, 0.002, 0.003, 0.03, 0.027, 0.02, 0.006, 0.0, 0.007, 0.003, 0.0, 0.012, 0.0, 0.0, 0.002]"
33,40,"[0.003, 0.002, 0.0, 0.002, 0.0, 0.031, 0.0, 0.002, 0.013, 0.0, 0.0, 0.003, 0.011, 0.001, 0.0, 0.001, 0.001, 0.0, 0.011, 0.009, 0.009, 0.002, 0.0, 0.0, 0.004, 0.005, 0.001, 0.0, 0.0, 0.0, 0.007, 0.019, 0.013, 0.456, 0.019, 0.07, 0.0, 0.006, 0.023, 0.011, 0.019, 0.0, 0.009, 0.008, 0.002, 0.002, 0.011, 0.021, 0.0, 0.0, 0.01, 0.001, 0.0, 0.0, 0.005, 0.0, 0.0, 0.026, 0.147, 0.004]"
7,28,"[0.004, 0.003, 0.003, 0.006, 0.004, 0.054, 0.026, 0.261, 0.0, 0.008, 0.001, 0.001, 0.003, 0.01, 0.007, 0.016, 0.003, 0.0, 0.009, 0.013, 0.0, 0.004, 0.002, 0.041, 0.006, 0.026, 0.159, 0.001, 0.0, 0.092, 0.018, 0.0, 0.033, 0.011, 0.006, 0.004, 0.001, 0.013, 0.006, 0.014, 0.009, 0.005, 0.0, 0.002, 0.012, 0.003, 0.01, 0.004, 0.017, 0.002, 0.01, 0.036, 0.002, 0.008, 0.003, 0.002, 0.0, 0.003, 0.001, 0.002]"
25,25,"[0.002, 0.0, 0.001, 0.0, 0.001, 0.007, 0.001, 0.012, 0.001, 0.0, 0.0, 0.007, 0.001, 0.005, 0.001, 0.0, 0.004, 0.001, 0.0, 0.003, 0.0, 0.021, 0.002, 0.026, 0.005, 0.672, 0.03, 0.008, 0.001, 0.012, 0.002, 0.0, 0.001, 0.0, 0.006, 0.001, 0.005, 0.064, 0.006, 0.007, 0.004, 0.002, 0.001, 0.002, 0.011, 0.003, 0.006, 0.002, 0.025, 0.007, 0.003, 0.007, 0.002, 0.001, 0.001, 0.003, 0.001, 0.0, 0.0, 0.003]"
52,57,"[0.017, 0.018, 0.002, 0.013, 0.002, 0.012, 0.002, 0.002, 0.0, 0.001, 0.006, 0.003, 0.015, 0.001, 0.004, 0.015, 0.003, 0.005, 0.006, 0.025, 0.002, 0.003, 0.002, 0.005, 0.013, 0.004, 0.014, 0.0, 0.003, 0.003, 0.04, 0.025, 0.001, 0.003, 0.003, 0.002, 0.0, 0.0, 0.008, 0.002, 0.001, 0.002, 0.001, 0.087, 0.004, 0.021, 0.002, 0.002, 0.006, 0.0, 0.008, 0.002, 0.499, 0.011, 0.04, 0.013, 0.008, 0.001, 0.001, 0.006]"
11,13,"[0.053, 0.0, 0.001, 0.0, 0.0, 0.001, 0.004, 0.0, 0.003, 0.0, 0.01, 0.61, 0.014, 0.0, 0.01, 0.0, 0.002, 0.0, 0.005, 0.0, 0.003, 0.002, 0.001, 0.001, 0.003, 0.005, 0.002, 0.01, 0.002, 0.016, 0.007, 0.004, 0.006, 0.001, 0.015, 0.014, 0.004, 0.097, 0.026, 0.012, 0.0, 0.003, 0.003, 0.0, 0.009, 0.001, 0.001, 0.008, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.002, 0.0, 0.0, 0.003, 0.004, 0.002]"
30,35,"[0.063, 0.029, 0.002, 0.017, 0.009, 0.006, 0.004, 0.018, 0.0, 0.003, 0.01, 0.004, 0.026, 0.007, 0.015, 0.011, 0.025, 0.004, 0.036, 0.063, 0.019, 0.003, 0.006, 0.007, 0.018, 0.006, 0.021, 0.0, 0.014, 0.001, 0.139, 0.049, 0.01, 0.006, 0.012, 0.007, 0.003, 0.006, 0.009, 0.005, 0.007, 0.005, 0.011, 0.139, 0.021, 0.012, 0.006, 0.008, 0.019, 0.003, 0.011, 0.0, 0.018, 0.012, 0.007, 0.01, 0.011, 0.0, 0.002, 0.005]"
40,40,"[0.01, 0.01, 0.033, 0.019, 0.077, 0.026, 0.01, 0.038, 0.006, 0.003, 0.0, 0.0, 0.008, 0.009, 0.0, 0.02, 0.059, 0.002, 0.003, 0.006, 0.017, 0.001, 0.004, 0.014, 0.003, 0.002, 0.068, 0.0, 0.003, 0.002, 0.013, 0.002, 0.034, 0.097, 0.004, 0.0, 0.008, 0.001, 0.006, 0.007, 0.212, 0.004, 0.0, 0.008, 0.006, 0.004, 0.001, 0.002, 0.011, 0.001, 0.007, 0.0, 0.069, 0.002, 0.042, 0.003, 0.0, 0.0, 0.003, 0.0]"
42,42,"[0.008, 0.009, 0.001, 0.002, 0.003, 0.001, 0.002, 0.002, 0.0, 0.003, 0.0, 0.007, 0.0, 0.004, 0.001, 0.002, 0.002, 0.006, 0.005, 0.069, 0.003, 0.004, 0.009, 0.01, 0.011, 0.002, 0.001, 0.004, 0.012, 0.01, 0.059, 0.015, 0.013, 0.0, 0.008, 0.017, 0.008, 0.0, 0.004, 0.003, 0.003, 0.003, 0.158, 0.005, 0.002, 0.005, 0.023, 0.003, 0.055, 0.002, 0.006, 0.088, 0.018, 0.002, 0.016, 0.044, 0.223, 0.004, 0.014, 0.006]"
25,35,"[0.001, 0.0, 0.001, 0.0, 0.0, 0.002, 0.002, 0.0, 0.001, 0.005, 0.0, 0.0, 0.001, 0.001, 0.005, 0.001, 0.001, 0.0, 0.001, 0.001, 0.0, 0.023, 0.001, 0.006, 0.003, 0.781, 0.034, 0.0, 0.002, 0.021, 0.0, 0.001, 0.002, 0.0, 0.004, 0.002, 0.0, 0.012, 0.0, 0.003, 0.001, 0.001, 0.0, 0.0, 0.004, 0.001, 0.008, 0.0, 0.006, 0.009, 0.001, 0.016, 0.002, 0.018, 0.003, 0.002, 0.001, 0.0, 0.0, 0.009]"
30,52,"[0.003, 0.001, 0.0, 0.001, 0.011, 0.006, 0.007, 0.011, 0.001, 0.0, 0.0, 0.0, 0.0, 0.005, 0.003, 0.002, 0.051, 0.001, 0.005, 0.041, 0.004, 0.003, 0.026, 0.01, 0.009, 0.0, 0.002, 0.0, 0.004, 0.017, 0.328, 0.026, 0.128, 0.005, 0.031, 0.009, 0.006, 0.009, 0.003, 0.026, 0.013, 0.016, 0.005, 0.006, 0.004, 0.007, 0.012, 0.008, 0.01, 0.017, 0.015, 0.016, 0.046, 0.0, 0.005, 0.002, 0.002, 0.008, 0.011, 0.002]"
46,14,"[0.0, 0.002, 0.0, 0.0, 0.0, 0.006, 0.001, 0.001, 0.004, 0.0, 0.0, 0.01, 0.001, 0.0, 0.0, 0.004, 0.002, 0.0, 0.019, 0.02, 0.0, 0.0, 0.0, 0.007, 0.028, 0.029, 0.0, 0.01, 0.01, 0.002, 0.009, 0.002, 0.013, 0.001, 0.002, 0.161, 0.001, 0.023, 0.015, 0.027, 0.002, 0.001, 0.056, 0.0, 0.002, 0.0, 0.125, 0.005, 0.002, 0.0, 0.189, 0.047, 0.001, 0.001, 0.001, 0.02, 0.003, 0.053, 0.07, 0.012]"
38,38,"[0.011, 0.0, 0.001, 0.012, 0.0, 0.017, 0.006, 0.016, 0.0, 0.0, 0.0, 0.006, 0.002, 0.006, 0.001, 0.018, 0.028, 0.001, 0.018, 0.024, 0.003, 0.004, 0.002, 0.002, 0.002, 0.0, 0.0, 0.001, 0.012, 0.002, 0.035, 0.022, 0.139, 0.076, 0.01, 0.008, 0.013, 0.001, 0.321, 0.019, 0.016, 0.007, 0.009, 0.023, 0.012, 0.002, 0.008, 0.003, 0.002, 0.003, 0.015, 0.003, 0.002, 0.0, 0.011, 0.004, 0.001, 0.001, 0.038, 0.001]"
13,7,"[0.019, 0.04, 0.008, 0.014, 0.019, 0.004, 0.011, 0.003, 0.0, 0.021, 0.007, 0.007, 0.016, 0.117, 0.022, 0.014, 0.053, 0.041, 0.007, 0.016, 0.028, 0.015, 0.022, 0.023, 0.006, 0.007, 0.002, 0.005, 0.043, 0.012, 0.007, 0.025, 0.005, 0.005, 0.029, 0.012, 0.015, 0.011, 0.015, 0.007, 0.011, 0.027, 0.009, 0.018, 0.012, 0.006, 0.032, 0.005, 0.015, 0.018, 0.005, 0.011, 0.015, 0.006, 0.011, 0.028, 0.026, 0.007, 0.004, 0.001]"
31,31,"[0.011, 0.004, 0.003, 0.009, 0.022, 0.01, 0.007, 0.011, 0.0, 0.003, 0.0, 0.008, 0.015, 0.032, 0.006, 0.024, 0.065, 0.004, 0.006, 0.063, 0.04, 0.0, 0.018, 0.01, 0.003, 0.002, 0.004, 0.001, 0.007, 0.005, 0.06, 0.116, 0.045, 0.007, 0.028, 0.004, 0.046, 0.002, 0.016, 0.006, 0.007, 0.008, 0.004, 0.058, 0.003, 0.005, 0.004, 0.003, 0.039, 0.038, 0.003, 0.004, 0.019, 0.002, 0.026, 0.003, 0.042, 0.003, 0.005, 0.001]"
14,14,"[0.027, 0.042, 0.001, 0.004, 0.003, 0.048, 0.011, 0.024, 0.23, 0.001, 0.005, 0.003, 0.01, 0.002, 0.063, 0.004, 0.004, 0.001, 0.029, 0.001, 0.012, 0.0, 0.002, 0.032, 0.01, 0.009, 0.112, 0.001, 0.001, 0.01, 0.003, 0.001, 0.007, 0.028, 0.009, 0.007, 0.0, 0.023, 0.029, 0.005, 0.087, 0.015, 0.0, 0.001, 0.037, 0.001, 0.001, 0.002, 0.001, 0.0, 0.017, 0.002, 0.002, 0.005, 0.011, 0.0, 0.001, 0.001, 0.0, 0.002]"
40,40,"[0.048, 0.004, 0.0, 0.022, 0.019, 0.035, 0.016, 0.321, 0.006, 0.004, 0.0, 0.0, 0.004, 0.032, 0.0, 0.014, 0.025, 0.008, 0.003, 0.001, 0.003, 0.0, 0.0, 0.03, 0.011, 0.001, 0.015, 0.0, 0.005, 0.001, 0.003, 0.004, 0.012, 0.041, 0.003, 0.001, 0.006, 0.004, 0.013, 0.005, 0.193, 0.003, 0.0, 0.001, 0.015, 0.0, 0.005, 0.0, 0.004, 0.004, 0.035, 0.001, 0.0, 0.0, 0.013, 0.001, 0.0, 0.0, 0.005, 0.0]"
59,25,"[0.007, 0.0, 0.0, 0.002, 0.002, 0.003, 0.0, 0.012, 0.004, 0.001, 0.003, 0.0, 0.001, 0.001, 0.013, 0.001, 0.034, 0.002, 0.002, 0.008, 0.0, 0.004, 0.008, 0.007, 0.03, 0.022, 0.011, 0.001, 0.019, 0.019, 0.017, 0.002, 0.008, 0.003, 0.001, 0.006, 0.002, 0.014, 0.002, 0.004, 0.0, 0.012, 0.014, 0.0, 0.052, 0.009, 0.067, 0.004, 0.046, 0.004, 0.023, 0.021, 0.006, 0.004, 0.001, 0.004, 0.005, 0.013, 0.006, 0.433]"
39,39,"[0.026, 0.0, 0.002, 0.002, 0.0, 0.003, 0.001, 0.004, 0.003, 0.0, 0.011, 0.016, 0.058, 0.0, 0.016, 0.001, 0.003, 0.0, 0.006, 0.011, 0.005, 0.006, 0.001, 0.006, 0.018, 0.008, 0.004, 0.001, 0.007, 0.008, 0.007, 0.03, 0.01, 0.016, 0.005, 0.046, 0.002, 0.061, 0.012, 0.39, 0.003, 0.004, 0.011, 0.002, 0.016, 0.002, 0.011, 0.031, 0.001, 0.001, 0.008, 0.03, 0.001, 0.002, 0.015, 0.008, 0.001, 0.01, 0.01, 0.027]"
35,35,"[0.0, 0.002, 0.0, 0.001, 0.0, 0.006, 0.0, 0.002, 0.0, 0.001, 0.0, 0.032, 0.0, 0.008, 0.001, 0.001, 0.008, 0.001, 0.0, 0.008, 0.003, 0.055, 0.015, 0.001, 0.014, 0.025, 0.005, 0.01, 0.035, 0.001, 0.01, 0.015, 0.011, 0.001, 0.041, 0.122, 0.002, 0.007, 0.003, 0.033, 0.008, 0.018, 0.019, 0.0, 0.002, 0.002, 0.052, 0.017, 0.025, 0.047, 0.058, 0.116, 0.001, 0.003, 0.007, 0.01, 0.007, 0.085, 0.04, 0.003]"
47,35,"[0.004, 0.003, 0.0, 0.004, 0.0, 0.001, 0.0, 0.003, 0.003, 0.0, 0.0, 0.002, 0.014, 0.0, 0.003, 0.0, 0.001, 0.0, 0.008, 0.023, 0.008, 0.006, 0.0, 0.001, 0.06, 0.006, 0.021, 0.0, 0.001, 0.001, 0.075, 0.017, 0.056, 0.034, 0.009, 0.013, 0.001, 0.002, 0.009, 0.009, 0.033, 0.006, 0.001, 0.018, 0.005, 0.001, 0.005, 0.404, 0.013, 0.002, 0.074, 0.018, 0.005, 0.0, 0.005, 0.001, 0.003, 0.001, 0.005, 0.002]"
24,24,"[0.014, 0.039, 0.01, 0.012, 0.064, 0.043, 0.017, 0.105, 0.002, 0.006, 0.006, 0.0, 0.013, 0.108, 0.005, 0.006, 0.037, 0.031, 0.002, 0.004, 0.008, 0.011, 0.01, 0.056, 0.016, 0.018, 0.062, 0.0, 0.01, 0.006, 0.011, 0.0, 0.017, 0.019, 0.008, 0.001, 0.018, 0.004, 0.003, 0.004, 0.016, 0.016, 0.001, 0.001, 0.027, 0.016, 0.009, 0.005, 0.033, 0.018, 0.007, 0.001, 0.013, 0.005, 0.023, 0.002, 0.0, 0.0, 0.0, 0.001]"
19,19,"[0.016, 0.011, 0.0, 0.036, 0.002, 0.01, 0.027, 0.002, 0.0, 0.0, 0.01, 0.0, 0.004, 0.012, 0.001, 0.012, 0.019, 0.05, 0.038, 0.203, 0.003, 0.007, 0.002, 0.002, 0.066, 0.0, 0.011, 0.0, 0.056, 0.003, 0.004, 0.048, 0.007, 0.011, 0.032, 0.007, 0.051, 0.007, 0.024, 0.056, 0.002, 0.004, 0.005, 0.018, 0.014, 0.008, 0.005, 0.001, 0.0, 0.0, 0.007, 0.001, 0.022, 0.0, 0.031, 0.006, 0.004, 0.002, 0.019, 0.001]"
16,16,"[0.002, 0.003, 0.0, 0.0, 0.005, 0.001, 0.003, 0.029, 0.003, 0.028, 0.01, 0.001, 0.013, 0.002, 0.018, 0.0, 0.3, 0.011, 0.002, 0.002, 0.003, 0.012, 0.097, 0.009, 0.004, 0.025, 0.019, 0.001, 0.012, 0.014, 0.011, 0.004, 0.0, 0.001, 0.014, 0.001, 0.001, 0.004, 0.0, 0.0, 0.002, 0.016, 0.003, 0.019, 0.007, 0.029, 0.004, 0.003, 0.104, 0.021, 0.002, 0.01, 0.009, 0.067, 0.005, 0.011, 0.006, 0.0, 0.001, 0.016]"
52,47,"[0.0, 0.0, 0.001, 0.004, 0.005, 0.002, 0.001, 0.001, 0.0, 0.01, 0.002, 0.006, 0.041, 0.001, 0.0, 0.0, 0.01, 0.004, 0.0, 0.005, 0.006, 0.086, 0.007, 0.005, 0.002, 0.002, 0.0, 0.0, 0.031, 0.004, 0.004, 0.063, 0.022, 0.014, 0.01, 0.018, 0.0, 0.007, 0.0, 0.003, 0.004, 0.001, 0.013, 0.172, 0.007, 0.004, 0.002, 0.044, 0.009, 0.003, 0.003, 0.004, 0.275, 0.014, 0.015, 0.014, 0.032, 0.003, 0.001, 0.003]"
50,20,"[0.018, 0.011, 0.0, 0.015, 0.015, 0.086, 0.018, 0.03, 0.0, 0.0, 0.0, 0.0, 0.002, 0.11, 0.001, 0.025, 0.012, 0.011, 0.0, 0.003, 0.0, 0.001, 0.027, 0.001, 0.002, 0.0, 0.045, 0.0, 0.009, 0.0, 0.009, 0.001, 0.013, 0.003, 0.003, 0.003, 0.151, 0.002, 0.004, 0.004, 0.013, 0.159, 0.0, 0.002, 0.001, 0.003, 0.006, 0.0, 0.003, 0.135, 0.022, 0.004, 0.003, 0.0, 0.005, 0.0, 0.0, 0.0, 0.008, 0.001]"
49,49,"[0.002, 0.013, 0.003, 0.005, 0.01, 0.001, 0.006, 0.001, 0.0, 0.019, 0.003, 0.001, 0.002, 0.18, 0.001, 0.029, 0.035, 0.089, 0.001, 0.006, 0.005, 0.005, 0.031, 0.007, 0.001, 0.001, 0.009, 0.0, 0.082, 0.003, 0.009, 0.009, 0.001, 0.0, 0.018, 0.0, 0.003, 0.002, 0.004, 0.001, 0.001, 0.024, 0.001, 0.041, 0.002, 0.019, 0.001, 0.0, 0.011, 0.271, 0.0, 0.002, 0.01, 0.004, 0.008, 0.0, 0.002, 0.002, 0.002, 0.001]"
1,27,"[0.019, 0.591, 0.001, 0.004, 0.004, 0.017, 0.004, 0.002, 0.0, 0.005, 0.001, 0.0, 0.004, 0.007, 0.002, 0.016, 0.01, 0.022, 0.019, 0.011, 0.006, 0.001, 0.006, 0.01, 0.012, 0.0, 0.021, 0.0, 0.006, 0.001, 0.027, 0.003, 0.002, 0.001, 0.003, 0.0, 0.047, 0.001, 0.029, 0.001, 0.003, 0.008, 0.0, 0.009, 0.002, 0.001, 0.001, 0.0, 0.012, 0.002, 0.004, 0.001, 0.002, 0.0, 0.025, 0.005, 0.009, 0.0, 0.0, 0.0]"
